city,name,zoon_id,rating,reviews_count,price_category,tags,address,metro_station,work_hours_short,phone,lat,lon,photo_count,url,photos_urls
spb,№1,66d88c8d2edb77038202314d,4.0,1,1/4,"банкетный зал, бар, кондитерская, кофейня, пекарня, столовая, суши-бар, фастфуд","Загородный проспект, 52, 2 этаж, Санкт-Петербург",Пушкинская,Открыто до 23:00,+7 (905) 212-21-38,59.920205,30.329253,72,https://zoon.ru/spb/restaurants/kuhmisterskaya_no1/,"https://p2.zoon.ru/preview/ozF5f6xsXa75hTUtKnrR_g/252x168x85/1/5/9/66d88c8d2edb77038202314d_680799f7483101.37544630.jpg, https://p1.zoon.ru/preview/b7UiA_2hq0C--O2bUccg5w/252x168x85/1/3/3/66d88c8d2edb77038202314d_680799f12e5db8.08689382.jpg, https://p2.zoon.ru/preview/mYi08SkaHLyA_6WRHXr2cQ/252x168x85/1/8/f/66d88c8d2edb77038202314d_68079a04abecc1.69492894.jpg, https://p0.zoon.ru/preview/36O2cFF0cO89GfwolgWogQ/252x168x85/1/c/7/66d88c8d2edb77038202314d_68079a0a6a1192.88842383.jpg, https://p2.zoon.ru/preview/PgbBM-AYVd99NA5zj1hS3A/252x168x85/1/2/a/66d88c8d2edb77038202314d_68079a0fd5ceb8.35119040.jpg"
spb,Цех85,5a0e6b69a24fd967b92e4c7d,5.0,6,1/4,"кондитерская, кофейня, пекарня, суши-бар","бульвар Новаторов, 17, 1 этаж, Санкт-Петербург",Ленинский проспект,Открыто до 22:00,+7 (800) 500-89-85,59.848946,30.267434,18,https://zoon.ru/spb/restaurants/pekarnya-konditerskaya_tseh85_na_bulvare_novatorov/,"https://pr5.zoon.ru/i-Dlix6B8TRex3YxpqZg-A/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HKH7jcb-mLOmMiIrrkVSpqHY3281m8Vur6Y2ZTusu1XhfYElO7iwwtcBRmZSu6L7W5FvrzuKBiczzSazKq18-gutS38E4EqbjYb7RQcJ77rA, https://pr5.zoon.ru/v9Jq5TZerb9r1FsicrzjdQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_EmjLrmHlAQKFK09gAc0KDFccWV6md9Xn3QONfxCNni4WR29oXKtvhvA-cPRjDa4Kb-l6tFLx4IZrXtRCS_IEP8PFGmg6z-3qb-054HEa8YOQ, https://pr5.zoon.ru/C3FnjeQ9VsrUGOCXBe4eow/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Go4XXdXJWrJPLYaRuuoxHbyj7FByykkTQ4W_GFdRbUQxxyp9bh5glC1A39Kkqwvf_a_QL-KZvcp3vZNyzbLVg42zbrqDQHk7CrwF0yv3Jmww, https://pr5.zoon.ru/1OCTkcFH-8SOrVuJQMqDVw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Gsuk4-7QQ1-jTDS68a6lOnR0T8N4xkyODWr8rgi2uXHYLUaeIF9cs5aJ8iI1vsC0TMaEGe_B-xaigaqs63aGU0kYKk72jruerkIAavDetaqg, https://pr5.zoon.ru/kwOmx4YGH6BWHj8fVhwK-w/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FzQX9JJ73bmh1tyb1BC1uholtdY5LUD0I1240napVh-Jf5sbulF2xEVe4bJYAHWuYZCUyuy-uBb7VsDySZ3m5ih_41VzZYi5x1YXffnSMVCw"
spb,Caffe Nero,57ce0f7740c0886d548b5577,5.0,1,1/4,"бар, кофейня, суши-бар","Большой Сампсониевский проспект, 68 лит А, 1 этаж, Санкт-Петербург",Лесная,Открыто до 17:00,+7 (911) 775-28-55,59.979741,30.336271,51,https://zoon.ru/spb/restaurants/domashnyaya_italyanskaya_kofejnya_caffe_nero_na_metro_lesnaya/,"https://pr5.zoon.ru/Ovb3jyh0N24AIvLq3S9vuw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GCtISWiQqwslRC_ri8zYj6yRTx4fzPGSUfDgxbwh_L8N-cbV1fYXIPRXYpLF-vuKSOR7MjWr5D2zg4kTIj4oiEWzN_ksd7Os9Kc6apeo4Dqw, https://pr5.zoon.ru/Er1kvWwhKz2-gjnvuJe8Sg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GCtISWiQqwslRC_ri8zYj684MEZsUT3_qJ8LN-mLHvu77ncX8N37IHvi7Xtt23zpV_77zyC_RnhV4GU8dag4Lea9PdayJSMxdb_lYN5CBC_A, https://pr6.zoon.ru/0HMGwi1u5DIh3kr1Sgr77w/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_F_xBXUaQuybFKZ6nl_n_hFvCguFXxl3DrF0UaLnRergWg4UiRvEQIRearWSXVzjAqVft_FBSjtPv7Stlk5OD2rbAKvJw_i041uTflFoPf_jQ, https://pr6.zoon.ru/Qxj-m_zHwQB3Ssf_KAZx4w/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GevSV1JoA6ue_xmPXj-KTJ2t0sbCUJivkNu45r75GVZj1epMSo1PwbilbmIH565I7mwE64B4WRCzfLyJU9vVzWYJY4hfdRDoAIV9d137jcQQ, https://pr5.zoon.ru/6NkQ9tmV2suFErRxJmHFcw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GCtISWiQqwslRC_ri8zYj6WZ77SITbCMrv-cWXgWCTLHR2G2x66Mw6Qsa1-uguwktHZooCkg-eYCMkt9n2pyIhShBvKDxTsv8BFtkXuxS0fw"
spb,Pitcher,5746001040c088c5398b75bb,4.2,223,1/4,кофейня,"улица Марата, 2, 1 этаж, Санкт-Петербург",Маяковская,Открыто до 22:00,+7 (931) 339-30-43,59.931412,30.355757,249,https://zoon.ru/spb/restaurants/kofejnya_pitcher/,"https://pr6.zoon.ru/eZyVk33z3UMr02R6hLYh4Q/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Gh3XElEZN13FTVXG5ARiyFN_xgBM7kx0OMXJzbWEAE_hFRZyK7BtIPevQUtxWaDAk6p-SyyPobn48ahrlO3khbPfF6XOzRXBz1CLJ0nOBlhg, https://pr6.zoon.ru/A4PxnEUD_JJbSvpa1jlJ-g/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Gh3XElEZN13FTVXG5ARiyFo-OOjJb6QsgNxCuhHUQcyn648g2evcFQwzVJfNFhLpJDspRYGjxi2l6Su6IHLUKz1igm8H04Ml0Jgu4T1RHIYg, https://pr5.zoon.ru/cNPnig_3FEZaijOEmCP0HA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HP-HwEhD8uNp2b1Ro2jWbYvU9FllmqxsE6RplvtmLGVaZIG0Pi0zPJyj6pypOxBc0T21UXugrLh0H-6QBirhQRJ9IHQwQN5i3R0aMBAvqxEQ, https://pr5.zoon.ru/hw0ZC6FgIqH2E6EznGOVeQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FPbq7OA_idJ4fZfsWFkpKlu_xuVoCPYEvrmFBHAHLdiU3MTuUvun8d069789RCoW_Md2aHHfQXIV34mQC7EDV5TbmUdehR9_qzpmLQLKVnDA, https://pr5.zoon.ru/cMZ1Btvfk_41khmzr5fIaw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HJYiZ8PN6WffTFjxSh2PEdkP12MZXK_VBUiOUHobKs0vdoVLB6T3LBdrzlH0_WfVFJQxoaQ5GjPH2HaVuQKtRiRoY-gRq4NrhSIcYpnYfI_A"
spb,Цех85,5c02a355a24fd973ff0f6c5e,5.0,6,1/4,"кондитерская, кофейня, пекарня, суши-бар","Пулковская, 19, Санкт-Петербург",Звёздная,Открыто до 22:00,+7 (800) 500-89-85,59.835227,30.350277,27,https://zoon.ru/spb/restaurants/pekarnya-konditerskaya_tseh85_na_metro_zvyozdnaya-593c/,"https://pr6.zoon.ru/yTCOtkrjIuq1MWszGqOxDQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_F_xBXUaQuybFKZ6nl_n_hF3xDE30Dpn0pedvJlpTO92fzlr1B5uk9bm_JSrfrdd0Sjwl5GbDO7D-eSjezSku74VU3utYzKSiD3D0x18cE2DA, https://pr5.zoon.ru/UXAoUkqj4EQoLOmY_nUazg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_H3IpVSsKnk-intE45hC_0K9CkILuDLvpRZ_y7SnEK_MEnxMxDUNcQ0PRi1CHCtKlrmf_BxMYawmVX8RqoL6fwu-fZNOpUflnhczeFR7HoFbg, https://pr5.zoon.ru/djo1Hux5T_dMQWBVslgsGw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HdUOnEEGNMYZ9pN8ZtC7Rk1nIwul45LXNSinE7q0oJen5gMGI4UXz_j-2q5Uiml4rhTx3E02gDAy9uB-hIRkR77X8v2C8ujPkimvHttLC0hA, https://pr5.zoon.ru/IcmOyO3AUOnOTBRQRqG7VQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_F_xBXUaQuybFKZ6nl_n_hFumBfIjguEH8qyjNkQktjGy7i7By7LmwytGp-MI4ek-ViybtddhLs72LjzN_8hQzWJYvW0_pHmOMZnB5F9iv8sQ, https://pr5.zoon.ru/CgcrAu0S0sj_KBtK-f5zEQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_E0Aa6_RmYOF_zUnj0KLcFFwuUobZNSTjwCXz3JMU61_xwkLNSiRFTbXbDRQxmTYadqb2zShiusx6pTmeU_r_CsSaxDca239QRlHvAN3XCzGQ"
spb,Surf Coffee x Jetlag,58e0625640c088fa7c8b7dbb,3.8,12,1/4,"бар, кофейня, суши-бар","Малая Конюшенная улица, 7, 1 этаж, Санкт-Петербург",Невский проспект,Открыто до 23:00,+7 (800) 777-24-07,59.936531,30.324758,,https://zoon.ru/spb/restaurants/kofejnya_surf_coffee_x_jetlag_na_metro_nevskij_prospekt/,https://pr5.zoon.ru/1Kz0N3ShgtCQwxXDA7efRw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_F3KaqjwF0K4LKwP3gxWWaJ-7rBqvAr6yKbqFpvogroIyFpy5E1oi2GQQIib1mbE28XJ-DpSFfwd8nJQBFI4NZi1q1P7olvmfzUcLwrwMGcFw
spb,Атланты,506c96533c72dd644d0002f0,4.3,2,3/4,"бар, кофейня, фастфуд","Невский проспект, 15, 1 этаж, Санкт-Петербург",Адмиралтейская,Открыто до 23:00,+7 (812) 324-99-11,59.935931,30.318876,29,https://zoon.ru/spb/restaurants/lobbi-bar_atlanty_v_talion_imperial_otele/,"https://pr6.zoon.ru/-1AQ2hLokLgpZ4Y4SYWDRw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Grfw1nIkjdjeJKT1oaExGKVE3cqG1eCeHmyu-oEiNEfKLn4CzXN15zlz-BIjvxPhLCwKgv6NwDwbwDs7xhrjG4Kug5gobLwP_786YYLScoWw, https://p1.zoon.ru/preview/u0PBKrRswn7-scABaJGZjQ/252x168x85/0/0/6/506c96533c72dd644d0002f1_530b45951e9ae.jpg, https://pr5.zoon.ru/rPxzQ-6JKbHagy0NPSzFmA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FxmLZbepXhKLVbaWcyqgP_fXPsKNjqWaB34nMIuv9HUoqlFEvPIhnmbrGJnazAjFWoUpC9s9TNhxv179B9MN-_8-cox909VxeU0fys8lPw8g, https://pr6.zoon.ru/2wOljZdGCj1KOXD1SjV6tg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GAdXpy-IfDvH7oxw1aMIPDvqI5tdq2cwcCVo3Vxyv9vJQLScMcKsga_8GhQDTSiJqVEyT7QgVSgP_SvjAulX65M-0wYJOyDPi1rDYChVL6lw, https://pr5.zoon.ru/X-TpM_qLYZHK5gdIIN9LIQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_G0Zmg6flh3L1VushnyR1sivMRQVmltHh8Pn07HOJmoeg6ybjwJ5Z0FDFJAET644nSkkCdb9Z-xxE17lD6JuIy6d8U6976eCWT6a8EeMZ3lEQ"
spb,Шоколадница,51905894a0f302503c000005,3.6,4,1/4,"банкетный зал, бар, кофейня, круглосуточный суши-бар, пельменная, суши-бар, фастфуд","набережная канала Грибоедова, 18-20, 30Н помещение, Санкт-Петербург",Невский проспект,Круглосуточно,+7 (911) 123-85-40,59.934644,30.326536,51,https://zoon.ru/spb/restaurants/kofejnya_shokoladnitsa_na_naberezhnoj_kanala_griboedova/,"https://pr5.zoon.ru/F53TfVHK-aU4l_SH0b2F4Q/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_G5TdaFecNIFv-va5FZZIdlTdbzii3wFWaZgmjayIB13KzUiNMINfzsdr5qhbfh3ZlM677pI7KxVS2D_JcFdIyBl7Esai-4L3GALbxoVjYOGw, https://pr6.zoon.ru/1lRYyEPYDl2rnPj9-w8sag/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_G5wEDxULQwB-SvSCLpaKB16z9PIHOgTNIFi3f_KarwjggpU7Qy_jSOBBYblTIFnQk3EO2oIsQzdZ4htGs1XLQCytGinhDgYGJ5r0X1eaJF-w, https://pr6.zoon.ru/9bshtyzh1D8sue2dvW1Oqg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Eb5HfyN-vf5qM-DjGN6YZ0V6NDcuqaar_0n5HRZ0bn_2vbBCAAcBlWtLZWvTI7IebKdpxMA_Z6DVy9xtXLHbdog8sW1Ci6CMZ0W13HYJcZ_A, https://pr6.zoon.ru/BV9zsF5KJGC8YQTQL6lEZw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_F9XH1uucemQwipy52ow-1rH1dj76T78-DrAqgQceeXCIkY1LfR1E1fuO67kNkJ-z00b3L-vRvUXyNfWXfF0ILLEhw_72wEKI6hDDIOiu7SMw, https://pr6.zoon.ru/J6X3bnebXtz2fgUGeWrrPQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HVU1ITZG4ssVhkAH3_edLDDORKBEH5_N25UPxKJQQPnOeQyTwplEM6fbcw05CCpnqkYyzz0qCzHcNZH6anzUugzey7TPpgHmN3kj-kZWQP0g"
spb,Сытый Заяц,5d56da35ea08b6191e1c55e8,4.4,2,1/4,"банкетный зал, кондитерская, кофейня","улица Коллонтай, 5/1 лит А, 1 этаж, Санкт-Петербург",Проспект Большевиков,Открыто до 21:00,+7 (931) 266-94-49,59.912577,30.450085,100,https://zoon.ru/spb/restaurants/konditerskaya_sytyj_zayats/,"https://p0.zoon.ru/preview/uZN3uE3JlIzuk41x_bBPsg/252x168x85/1/b/4/5d56da35ea08b6191e1c55e9_62f7ccfc523ab7.63118763.jpg, https://p2.zoon.ru/preview/Uf1kb5szeHnxsmz9w0ulvQ/252x168x85/1/8/d/5d56da35ea08b6191e1c55e9_62f7ce4d8a9ab2.62186174.jpg, https://p0.zoon.ru/preview/gUAlDO3x1i5m-llgGjY-hg/252x168x85/1/f/5/5d56da35ea08b6191e1c55e9_62f7d76b7a7881.89282202.jpg, https://p1.zoon.ru/preview/eBo7KGJq5z4tqZijhBpHfw/252x168x85/1/1/f/5d56da35ea08b6191e1c55e9_62f7d8aec9f3c2.77755857.jpg, https://p0.zoon.ru/preview/nGyH4fHFhg3Gd1k9v0RMRA/252x168x85/1/e/7/5d56da35ea08b6191e1c55e9_62f7d8c0188d17.97136263.jpg"
spb,Coffee Boutique,5a65a3912df87a25c84015c3,4.7,1,,"кондитерская, кофейня","Ропшинская улица, 3-5, Санкт-Петербург",Чкаловская,Открыто до 21:00,+7 (931) 229-73-04,59.957922,30.29739,64,https://zoon.ru/spb/restaurants/kofejnya_coffee_boutique_na_ropshinskoj_ulitse_3-5/,"https://p1.zoon.ru/preview/v6Y3pbPQPXFntyUqQkThHw/252x168x85/1/7/d/5a65a3912df87a25c84015c5_5aba011544f24.jpg, https://p1.zoon.ru/preview/oDfTwbKdE6rf9nO3hPwGGg/252x168x85/1/4/b/5a65a3912df87a25c84015c5_5aba00deaa9f4.jpg, https://p2.zoon.ru/preview/BOA7LZJzKui1g8aViRi3BQ/252x168x85/1/e/f/5a65a3912df87a25c84015c5_5aba00d5086d2.jpg, https://pr5.zoon.ru/Uwhgs8zcFLWiHphsToZ0Fg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HP-HwEhD8uNp2b1Ro2jWbY0KomN2Mwl7tmbS5ih3cJrqdCilx274yI3OV5eDvBfsVuLvbirhy4OJywjneUQ0e_PYIZEJN7EE7yjdc1GU3Uzw, https://pr6.zoon.ru/nRAAB7OIewazu6RaNqAsRg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HP-HwEhD8uNp2b1Ro2jWbYN8nGegs7uwJg37pBKQrOPL8A3DY6424iMiP1ntwB7k6D2I1RroN5vm0K6Amjv5Z0YgSce0VrDese_TtlarwSkw"
spb,Троицкий мост,5aa0afd4a24fd93dfd3d867b,4.0,9,1/4,"банкетный зал, бар, кафе, кондитерская, кофейня, пельменная, суши-бар","Галерная улица, 19, 1 этаж, Санкт-Петербург",Адмиралтейская,Открыто до 21:00,+7 (931) 254-10-20,59.934106,30.296591,6,https://zoon.ru/spb/restaurants/vegetarianskoe_kafe_troitskij_most_na_galernoj_ulitse/,"https://pr5.zoon.ru/BWnH93tWYA7b5kXxUjB0Yw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_EPfTKduSHikoR1B7NolDU5rHky9zwtfwBz6QA8sGDsM6ruZoWqg2MgEPVQuVUBnhCi1tKRMffRzzYSryNDoVbt_AOCn-eeePzXARp_SfRiag, https://pr5.zoon.ru/JyymgfBzL_8U22hI-w_kjQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GD6NxskKPkxAC1NsnHxlNZZQV-dztDMLEPS9ypdqTmvNsIppWXQm2bcKpwDn1eEj2JOorfsNwLYBRkNAF98dCPUhJYHClFA2njUHD9NihRkQ, https://pr5.zoon.ru/dL6j3evHMmGo3V7erBgWsg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FUibDInnSjfR_4CDTGNbXjvByKG4-qdFfu63b7VUTikJOakfkZvSZhhgNUG9N_SQk7-P5rfVDdvYsvlL4MxK9fFBpgagfOypJ81mhSNQY02Q, https://pr6.zoon.ru/dcy4xYp9Sr6HfpCQOFu-EQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_H4M_9MYaGCWguyTMrZvSjG7dP8ulSuL7W1BQAMrWw-oe9r2PKxSjZW8JcqBgb254SWr32ENCFMbVlI4BjMflZN5hhlDiG-xAGB22s52L-shg, https://pr5.zoon.ru/hPXSTwpnoxSzVSKyHD98Sg/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Gub2O22hnjL-M1HD12fO5qVwuMnuz0Rgw3HTqEqkaEXxxM_xYOQNBFOHIaSkbP6fuU3Xsetb2C8K-oWQDL9-6hZdap6cnogVOi5NJF0ctmfw"
spb,Департамент кофе,58e0615c40c088fa7c8b7b8d,3.7,33,1/4,"банкетный зал, бар, кафе, кофейня, суши-бар","Невский проспект, 150 лит К, 1 этаж, Санкт-Петербург",Площадь Александра Невского 2,Открыто до 21:00,+7 (812) 907-69-93,59.928556,30.373802,43,https://zoon.ru/spb/restaurants/departament_kofe/,"https://pr6.zoon.ru/wPX4Gajlut3EYMTSsx7LoQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GySVk_nPRk_DcHTOQOfMIaNKZ0742HE6sHRxSb2QyGI8YWxgUxurPi0Ih0KIerRGNjgKZWk2gCM-he5MwIRFO0tCIId9R4o5Q9Rco0E3uSug, https://pr6.zoon.ru/1913uDmRktLSoY4W5rbCBw/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_EH4b4QP_fGFH-0W3_4vqXN3kwM4OMN0efWNri1suhlzdvcxjXrcau0LY2lAVfGxOvbX2XlpIB3EyML0VIYy-MpV6tke1aCQKZandaPvJwI4g, https://pr6.zoon.ru/Iry4NFEAmlWj-bhlAkMqEA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_HMnBp28jrOMhmjIRdIeasQXN1HJdCp-USKWvMkXqS-JeddRMUBRDpKbIqA544DzRdCCYMypbOKzI8MOYzOwmkL9RuwoBEuGSYV3LGefNOHfA, https://pr5.zoon.ru/aph34ox9K4Nu17reUG0WbQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_GiPMqN2g9e_l5c9qACPKdFg6bvkOgOzkqiifQfaZasPk0uzIArhwEKTql89HI6-bhbJmVnVmF9vGTZ9sg_Lrlcw7GCwNeWFODiCQARIQlFEA, https://pr6.zoon.ru/2g4OxplO3Uajht5E_S9T5A/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_FNkZvjhlbzEouXqNPHD09KMtlxFbvkU4rAhxPR7MXIDR7DgRDXsmZm5ToZU6_Ydy9q80tSWjIZp7mtF-STcfaRfOIYg4DY1GQnA0S_3ty36g"
spb,Гостиная,543b547f40c0886a0f8b4593,4.0,7,1/4,"банкетный зал, бар, кафе, кофейня, столовая","улица Матроса Железняка, 57а, 1 этаж, Санкт-Петербург",Пионерская,Открыто до 17:00,+7 (962) 684-40-64,60.000258,30.315971,67,https://zoon.ru/spb/restaurants/kafe_gostinaya_na_ulitse_matrosa_zheleznyaka/,"https://p1.zoon.ru/preview/KIAFeEFoiB5LKm10n0KYKw/252x168x85/1/3/b/543b547f40c0886a0f8b4593_660ece4768e4c4.45957824.jpg, https://p1.zoon.ru/preview/0qjajdscP11awgDkvXaEQA/252x168x85/1/9/9/543b547f40c0886a0f8b4593_660ece44651643.33085238.jpg, https://p1.zoon.ru/preview/gU2T9e-npj0YfHRqm_SOGQ/252x168x85/1/d/b/543b547f40c0886a0f8b4593_660ece097de976.30471900.jpg, https://p2.zoon.ru/preview/yxx-P8sv8Vyw37Zotn-jZQ/252x168x85/1/1/9/543b547f40c0886a0f8b4593_660ece14424ac8.71656015.jpg, https://p1.zoon.ru/preview/RDvu7D06GCnrbp3uG4n4Vw/252x168x85/1/d/f/543b547f40c0886a0f8b4593_660ecdf449fb32.06861417.jpg"
spb,Babe`s bakery,5a08a065a24fd923fb439f2b,4.0,1,1/4,кофейня,"улица Марата, 30, Санкт-Петербург",Владимирская,Открыто до 21:00,+7 (906) 228-13-42,59.926385,30.35253,119,https://zoon.ru/spb/restaurants/pekarnya_babes_bakery_na_ulitse_marata_30/,"https://p0.zoon.ru/preview/6ZmO2Pz_WUpj5OcijE96ig/252x168x85/1/a/d/5a08a066a24fd923fb439f2c_5dc15738a9053.jpg, https://pr6.zoon.ru/tKv_VZmNgpBvIJ8q7G7anQ/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_Gub2O22hnjL-M1HD12fO5qzJT-7kh9yaxGG2_inw9AC3HqVOd3dgoo8fOIQcZJ08tQ5pbGVUdZHPaKqMlgWtQO_DzH9gLJpCuVzLZai_QD2Q, https://p1.zoon.ru/preview/maOEDaZIGho0-JnQzq_voQ/252x168x85/1/c/e/5a08a066a24fd923fb439f2c_5a731f4604691.jpg, https://p0.zoon.ru/preview/uRrJCtNGM6TV5TmK19p0xg/252x168x85/1/f/0/5a08a066a24fd923fb439f2c_5a731f4fa128e.jpg, https://p2.zoon.ru/preview/6VnL9Q-44CiPrI72JdvAvw/252x168x85/1/e/d/5a08a066a24fd923fb439f2c_5a731f45de46c.jpg"
spb,Абажур,506c96523c72dd644d0001e2,3.5,1,1/4,"банкетный зал, бар, гастропаб, кофейня, пельменная, фастфуд","Лиговский проспект, 10, 1 этаж; гостиница Октябрьская, Санкт-Петербург",Площадь Восстания,Круглосуточно,+7 (812) 454-66-67,59.932748,30.362463,8,https://zoon.ru/spb/restaurants/kafe_abazhur_na_ligovskom_prospekte/,"https://p2.zoon.ru/preview/s51doswk_aNnuDHu842F0g/252x168x85/0/6/e/506c96523c72dd644d0001e3_5436776f8e39c.jpg, https://p1.zoon.ru/preview/6HbLAULMIRlVv1O14v--5A/252x168x85/0/f/0/506c96523c72dd644d0001e3_5436777222733.jpg, https://p2.zoon.ru/preview/YT0Ow_feSV-EQFk9ucr_zg/252x168x85/0/f/1/506c96523c72dd644d0001e3_5436776ec5869.jpg, https://p2.zoon.ru/preview/wFRZrE93ENxPe3csfgJvUA/252x168x85/0/2/d/506c96523c72dd644d0001e3_54367773bba4c.jpg, https://pr5.zoon.ru/5NNJBuEZ0_aB0dg8pltNQA/252x168%2Cq85/J6muMKgxpCyaYePLj1VQ5pnOfm0DiXg7JOVHpTQel_E-dqTEEAZ-qY6HqmiHAIsFipqRXhEn_8zUg0nVfkmuCkISji2q1yG16036DcIEX0EGb4AKStLISh1XAIVNGfm3sjxwlqp1I0ZZVKgO3lkkCQ"
spb,Cafe Bliss,5333964740c088713e8b458f,4.5,1,1/4,"банкетный зал, бар, кофейня","Петроградский район, улица Куйбышева, 33, Санкт-Петербург",Горьковская,Открыто до 23:00,,59.957579,30.334715,34,https://zoon.ru/spb/restaurants/cafe_bliss/,"https://p1.zoon.ru/preview/E1djOZn15JlaITFPEtOIBw/252x168x85/0/8/f/5333964740c088713e8b4590_53e8ff8a44ba2.jpg, https://p1.zoon.ru/preview/fSYQFr2F_E55dV0KOsF3_A/252x168x85/0/a/4/5333964740c088713e8b4590_53e8ffafd72e4.jpg, https://p1.zoon.ru/preview/1k978STti5YKq_eHGjhv2Q/252x168x85/0/1/9/5333964740c088713e8b4590_53e8ffcea17c6.jpg, https://p1.zoon.ru/preview/o_vK7wmqPMc9PSzuG_1QqA/252x168x85/0/e/5/5333964740c088713e8b4590_53e90137662b8.jpg, https://p0.zoon.ru/preview/ff5D2gvVrNzg8BnV8CMiAA/252x168x85/0/8/d/5333964740c088713e8b4590_53e9008f74176.jpg"
